"","X","date","PL","plr"
"3738",3738,2022-06-30,0,0
"3739",3739,2022-07-01,0,0
"3740",3740,2022-07-05,-243023.066144336,0
"3741",3741,2022-07-06,0,0
"3742",3742,2022-07-07,0,0
"3743",3743,2022-07-08,0,0
"3744",3744,2022-07-11,0,0
"3745",3745,2022-07-12,-220343.058958487,0
"3746",3746,2022-07-13,0,0
"3747",3747,2022-07-14,0,0
"3748",3748,2022-07-15,0,0
"3749",3749,2022-07-18,0,0
"3750",3750,2022-07-19,243706.667536203,0
"3751",3751,2022-07-20,0,0
"3752",3752,2022-07-21,0,0
"3753",3753,2022-07-22,0,0
"3754",3754,2022-07-25,0,0
"3755",3755,2022-07-26,457310.12907132,0
"3756",3756,2022-07-27,0,0
"3757",3757,2022-07-28,0,0
"3758",3758,2022-07-29,0,0
"3759",3759,2022-08-02,213697.514199996,0
"3760",3760,2022-08-03,0,0
"3761",3761,2022-08-04,0,0
"3762",3762,2022-08-05,0,0
"3763",3763,2022-08-08,0,0
"3764",3764,2022-08-09,315971.192239997,0
"3765",3765,2022-08-10,0,0
"3766",3766,2022-08-11,0,0
"3767",3767,2022-08-12,0,0
"3768",3768,2022-08-15,0,0
"3769",3769,2022-08-16,-165002.117320004,0
"3770",3770,2022-08-17,0,0
"3771",3771,2022-08-18,0,0
"3772",3772,2022-08-19,0,0
"3773",3773,2022-08-22,0,0
"3774",3774,2022-08-23,-41958.7401999995,0
"3775",3775,2022-08-24,0,0
"3776",3776,2022-08-25,0,0
"3777",3777,2022-08-26,0,0
"3778",3778,2022-08-29,0,0
"3779",3779,2022-08-30,-498971.444927582,0
"3780",3780,2022-08-31,0,0
"3781",3781,2022-09-01,0,0
"3782",3782,2022-09-02,0,0
"3783",3783,2022-09-06,-151696.378979244,0
"3784",3784,2022-09-07,0,0
"3785",3785,2022-09-08,0,0
"3786",3786,2022-09-09,0,0
"3787",3787,2022-09-12,0,0
"3788",3788,2022-09-13,1373575.33774885,0
"3789",3789,2022-09-14,0,0
"3790",3790,2022-09-15,0,0
"3791",3791,2022-09-16,0,0
"3792",3792,2022-09-19,0,0
"3793",3793,2022-09-20,-361663.847055632,0
"3794",3794,2022-09-21,0,0
"3795",3795,2022-09-22,0,0
"3796",3796,2022-09-23,0,0
"3797",3797,2022-09-26,0,0
"3798",3798,2022-09-27,-328234.92136,0
"3799",3799,2022-09-28,0,0
"3800",3800,2022-09-29,0,0
"3801",3801,2022-09-30,0,0
"3802",3802,2022-10-03,0,0
"3803",3803,2022-10-04,1293419.91343778,0
"3804",3804,2022-10-05,0,0
"3805",3805,2022-10-06,0,0
"3806",3806,2022-10-07,0,0
"3807",3807,2022-10-10,0,0
"3808",3808,2022-10-11,-147839.626820001,0
"3809",3809,2022-10-12,0,0
"3810",3810,2022-10-13,0,0
"3811",3811,2022-10-14,0,0
"3812",3812,2022-10-17,0,0
"3813",3813,2022-10-18,-301310.679437661,0
"3814",3814,2022-10-19,0,0
"3815",3815,2022-10-20,0,0
"3816",3816,2022-10-21,0,0
"3817",3817,2022-10-24,0,0
"3818",3818,2022-10-25,-505937.631313663,0
"3819",3819,2022-10-26,0,0
"3820",3820,2022-10-27,0,0
"3821",3821,2022-10-28,0,0
"3822",3822,2022-10-31,0,0
"3823",3823,2022-11-01,81150.6836822888,0
"3824",3824,2022-11-02,0,0
"3825",3825,2022-11-03,0,0
"3826",3826,2022-11-04,0,0
"3827",3827,2022-11-07,0,0
"3828",3828,2022-11-08,-503579.401,0
"3829",3829,2022-11-09,0,0
"3830",3830,2022-11-10,0,0
"3831",3831,2022-11-11,0,0
"3832",3832,2022-11-14,0,0
"3833",3833,2022-11-15,-151594.20584,0
"3834",3834,2022-11-16,0,0
"3835",3835,2022-11-17,0,0
"3836",3836,2022-11-18,0,0
"3837",3837,2022-11-21,0,0
"3838",3838,2022-11-22,-489941.726117599,0
"3839",3839,2022-11-23,0,0
"3840",3840,2022-11-25,0,0
"3841",3841,2022-11-28,0,0
"3842",3842,2022-11-29,3380.03795328475,0
"3843",3843,2022-11-30,0,0
"3844",3844,2022-12-01,0,0
"3845",3845,2022-12-02,0,0
"3846",3846,2022-12-05,0,0
"3847",3847,2022-12-06,438685.712902247,0
"3848",3848,2022-12-07,0,0
"3849",3849,2022-12-08,0,0
"3850",3850,2022-12-09,0,0
"3851",3851,2022-12-12,0,0
"3852",3852,2022-12-13,69562.1054294019,0
"3853",3853,2022-12-14,0,0
"3854",3854,2022-12-15,0,0
"3855",3855,2022-12-16,0,0
"3856",3856,2022-12-19,0,0
"3857",3857,2022-12-20,92553.1657799995,0
"3858",3858,2022-12-21,0,0
"3859",3859,2022-12-22,0,0
"3860",3860,2022-12-23,0,0
"3861",3861,2022-12-27,11660.5675133775,0
"3862",3862,2022-12-28,0,0
"3863",3863,2022-12-29,0,0
"3864",3864,2022-12-30,0,0
"3865",3865,2023-01-03,-142157.037812893,0
"3866",3866,2023-01-04,0,0
"3867",3867,2023-01-05,0,0
"3868",3868,2023-01-06,0,0
"3869",3869,2023-01-09,0,0
"3870",3870,2023-01-10,-82794.8984000007,0
"3871",3871,2023-01-11,0,0
"3872",3872,2023-01-12,0,0
"3873",3873,2023-01-13,0,0
"3874",3874,2023-01-17,-59172.0350181413,0
"3875",3875,2023-01-18,0,0
"3876",3876,2023-01-19,0,0
"3877",3877,2023-01-20,0,0
"3878",3878,2023-01-23,0,0
"3879",3879,2023-01-24,-107785.520345569,0
"3880",3880,2023-01-25,0,0
"3881",3881,2023-01-26,0,0
"3882",3882,2023-01-27,0,0
"3883",3883,2023-01-30,0,0
"3884",3884,2023-01-31,-145724.838068341,0
"3885",3885,2023-02-01,0,0
"3886",3886,2023-02-02,0,0
"3887",3887,2023-02-03,0,0
"3888",3888,2023-02-06,0,0
"3889",3889,2023-02-07,-431980.699275544,0
"3890",3890,2023-02-08,0,0
"3891",3891,2023-02-09,0,0
"3892",3892,2023-02-10,0,0
"3893",3893,2023-02-13,0,0
"3894",3894,2023-02-14,-29990.8970994755,0
"3895",3895,2023-02-15,0,0
"3896",3896,2023-02-16,0,0
"3897",3897,2023-02-17,0,0
"3898",3898,2023-02-21,293356.052975848,0
"3899",3899,2023-02-22,0,0
"3900",3900,2023-02-23,0,0
"3901",3901,2023-02-24,0,0
"3902",3902,2023-02-27,0,0
"3903",3903,2023-02-28,-80576.5280034675,0
"3904",3904,2023-03-01,0,0
"3905",3905,2023-03-02,0,0
"3906",3906,2023-03-03,0,0
"3907",3907,2023-03-06,0,0
"3908",3908,2023-03-07,628836.660372047,0
"3909",3909,2023-03-08,0,0
"3910",3910,2023-03-09,0,0
"3911",3911,2023-03-10,0,0
"3912",3912,2023-03-13,0,0
"3913",3913,2023-03-14,568850.974662842,0
"3914",3914,2023-03-15,0,0
"3915",3915,2023-03-16,0,0
"3916",3916,2023-03-17,0,0
"3917",3917,2023-03-20,0,0
"3918",3918,2023-03-21,295328.177733747,0
"3919",3919,2023-03-22,0,0
"3920",3920,2023-03-23,0,0
"3921",3921,2023-03-24,0,0
"3922",3922,2023-03-27,0,0
"3923",3923,2023-03-28,-107201.402248527,0
"3924",3924,2023-03-29,0,0
"3925",3925,2023-03-30,0,0
"3926",3926,2023-03-31,0,0
"3927",3927,2023-04-03,0,0
"3928",3928,2023-04-04,205046.863359999,0
"3929",3929,2023-04-05,0,0
"3930",3930,2023-04-06,0,0
"3931",3931,2023-04-11,-91434.1605386561,0
"3932",3932,2023-04-12,0,0
"3933",3933,2023-04-13,0,0
"3934",3934,2023-04-14,0,0
"3935",3935,2023-04-17,0,0
"3936",3936,2023-04-18,-99075.5337800034,0
"3937",3937,2023-04-19,0,0
"3938",3938,2023-04-20,0,0
"3939",3939,2023-04-21,0,0
"3940",3940,2023-04-24,0,0
"3941",3941,2023-04-25,598348.476194604,0
"3942",3942,2023-04-26,0,0
"3943",3943,2023-04-27,0,0
"3944",3944,2023-04-28,0,0
"3945",3945,2023-05-02,489166.449468791,0
"3946",3946,2023-05-03,0,0
"3947",3947,2023-05-04,0,0
"3948",3948,2023-05-05,0,0
"3949",3949,2023-05-08,0,0
"3950",3950,2023-05-09,187286.650502153,0
"3951",3951,2023-05-10,0,0
"3952",3952,2023-05-11,0,0
"3953",3953,2023-05-12,0,0
"3954",3954,2023-05-15,0,0
"3955",3955,2023-05-16,86754.5244130126,0
"3956",3956,2023-05-17,0,0
"3957",3957,2023-05-19,0,0
"3958",3958,2023-05-22,0,0
"3959",3959,2023-05-23,536557.638259998,0
"3960",3960,2023-05-24,0,0
"3961",3961,2023-05-25,0,0
"3962",3962,2023-05-26,0,0
"3963",3963,2023-05-30,55597.3069050153,0
"3964",3964,2023-05-31,0,0
"3965",3965,2023-06-01,0,0
"3966",3966,2023-06-02,0,0
"3967",3967,2023-06-05,0,0
"3968",3968,2023-06-06,-95292.3738199964,0
"3969",3969,2023-06-07,0,0
"3970",3970,2023-06-08,0,0
"3971",3971,2023-06-09,0,0
"3972",3972,2023-06-12,0,0
"3973",3973,2023-06-13,-230970.418845083,0
"3974",3974,2023-06-14,0,0
"3975",3975,2023-06-15,0,0
"3976",3976,2023-06-16,0,0
"3977",3977,2023-06-20,109998.775469613,0
"3978",3978,2023-06-21,0,0
"3979",3979,2023-06-22,0,0
"3980",3980,2023-06-23,0,0
"3981",3981,2023-06-26,0,0
"3982",3982,2023-06-27,-9580.83555258891,0
"3983",3983,2023-06-28,0,0
"3984",3984,2023-06-29,0,0
"3985",3985,2023-06-30,0,0
"3986",3986,2023-07-03,0,0
"3987",3987,2023-07-05,28941.0659999998,0
"3988",3988,2023-07-06,0,0
"3989",3989,2023-07-07,0,0
"3990",3990,2023-07-10,0,0
"3991",3991,2023-07-11,-97872.7969426357,0
"3992",3992,2023-07-12,0,0
"3993",3993,2023-07-13,0,0
"3994",3994,2023-07-14,0,0
"3995",3995,2023-07-17,0,0
"3996",3996,2023-07-18,-307403.7169,0
"3997",3997,2023-07-19,0,0
"3998",3998,2023-07-20,0,0
"3999",3999,2023-07-21,0,0
"4000",4000,2023-07-24,0,0
"4001",4001,2023-07-25,-157618.656461223,0
"4002",4002,2023-07-26,0,0
"4003",4003,2023-07-27,0,0
"4004",4004,2023-07-28,0,0
"4005",4005,2023-07-31,0,0
"4006",4006,2023-08-02,269620.118000001,0
"4007",4007,2023-08-03,0,0
"4008",4008,2023-08-04,0,0
"4009",4009,2023-08-07,0,0
"4010",4010,2023-08-08,-57203.4018021879,0
"4011",4011,2023-08-09,0,0
"4012",4012,2023-08-10,0,0
"4013",4013,2023-08-11,0,0
"4014",4014,2023-08-14,0,0
"4015",4015,2023-08-15,-80924.1605353773,0
"4016",4016,2023-08-16,0,0
"4017",4017,2023-08-17,0,0
"4018",4018,2023-08-18,0,0
"4019",4019,2023-08-21,0,0
"4020",4020,2023-08-22,140337.351300001,0
"4021",4021,2023-08-23,0,0
"4022",4022,2023-08-24,0,0
"4023",4023,2023-08-25,0,0
"4024",4024,2023-08-28,0,0
"4025",4025,2023-08-29,438001.324179952,0
"4026",4026,2023-08-30,0,0
"4027",4027,2023-08-31,0,3251.84461184523
"4028",4028,2023-09-01,0,2186.41951326662
"4029",4029,2023-09-04,0,1006.43430636835
"4030",4030,2023-09-05,-47276.1287820681,-83772.3032577686
"4031",4031,2023-09-06,0,0
"4032",4032,2023-09-07,0,0
"4033",4033,2023-09-08,0,0
"4034",4034,2023-09-11,0,12853.355223214
"4035",4035,2023-09-12,67396.3309271088,60721.4912274403
"4036",4036,2023-09-13,0,0
"4037",4037,2023-09-14,0,0
"4038",4038,2023-09-15,0,0
"4039",4039,2023-09-18,0,8280.51145719244
"4040",4040,2023-09-19,-113345.912376913,-107423.339242702
"4041",4041,2023-09-20,0,0
"4042",4042,2023-09-21,0,0
"4043",4043,2023-09-22,0,0
"4044",4044,2023-09-25,0,10364.0842591649
"4045",4045,2023-09-26,-517874.024978078,-164593.110744601
"4046",4046,2023-09-27,0,0
"4047",4047,2023-09-28,0,0
"4048",4048,2023-09-29,0,0
"4049",4049,2023-10-02,0,13201.5312109779
"4050",4050,2023-10-03,-422354.0709538,-409435.336233555
"4051",4051,2023-10-04,0, 0,
"4052",4052,2023-10-05,0, 0
"4053",4053,2023-10-06,0, 0
"4054",4054,2023-10-09,0,30236.9829
"4055",4055,2023-10-10,362382.791,255701.339431
"4056",4056,2023-10-11,0,0
